year,asylum region,origin region,refugees
1985,Southern Europe,Western Asia,2021.0
1985,Southern Europe,South-eastern Asia,3441.0
1985,South-eastern Asia,South-eastern Asia,285630.0
1985,Southern Asia,Southern Asia,4638970.0
1985,Southern Asia,Western Asia,400000.0
1985,Southern Europe,Middle Africa,55.0
1985,Southern Europe,Southern Europe,1680.0
1985,Southern Europe,South America,355.0
1985,Southern Europe,Eastern Asia,24.0
1985,Southern Europe,Caribbean,7.0
1985,Southern Europe,Northern Africa,349.0
1985,Southern Europe,Western Africa,124.0
1985,Southern Europe,Northern Europe,1.0
1985,Southern Europe,Southern Africa,6.0
1985,Southern Europe,Central America,4.0
1985,Eastern Africa,Southern Africa,17380.0
1985,Northern Africa,Southern Europe,60.0
1985,Eastern Africa,South America,190.0
1985,Eastern Africa,South-eastern Asia,50.0
1985,Western Africa,Eastern Africa,60.0
1985,Western Africa,Southern Africa,280.0
1985,Southern Asia,Eastern Asia,12800.0
1985,South America,Southern Asia,60.0
1985,South-eastern Asia,Eastern Asia,100.0
1985,South-eastern Asia,Southern Asia,220.0
1985,Melanesia,South-eastern Asia,11750.0
1985,Northern Africa,Middle Africa,128000.0
1986,Middle Africa,Middle Africa,342120.0
1986,Middle Africa,Southern Africa,79100.0
1986,South America,South America,2150.0
1986,Eastern Africa,Middle Africa,172100.0
1986,Eastern Africa,Eastern Africa,1496470.0
1986,Western Africa,Middle Africa,7900.0
1986,Central America,Central America,292110.0
1986,South America,Central America,120.0
1986,South America,South-eastern Asia,90.0
1986,Southern Africa,Middle Africa,170.0
1986,Southern Africa,Southern Africa,19060.0
1986,Southern Africa,Eastern Africa,8450.0
1986,Eastern Asia,South-eastern Asia,295406.0
1986,Western Africa,Western Africa,8140.0
1986,Western Africa,Southern Asia,290.0
1986,Western Africa,South-eastern Asia,250.0
1986,Middle Africa,Eastern Africa,35290.0
1986,Caribbean,Caribbean,4980.0
1986,Northern Africa,South America,80.0
1986,Northern Africa,Northern Africa,165000.0
1986,Northern Africa,Western Asia,2200.0
1986,South America,Caribbean,820.0
1986,South America,Southern Asia,120.0
1986,Northern Africa,Eastern Africa,874850.0
1986,Eastern Africa,Northern Africa,132680.0
1986,Western Africa,Southern Africa,340.0
1986,Southern Europe,Eastern Africa,1713.0
1986,Southern Europe,Southern Asia,3270.0
1986,Southern Europe,Western Asia,1647.0
1986,Southern Europe,Eastern Europe,13304.0
1986,Southern Europe,South-eastern Asia,3574.0
1986,South-eastern Asia,South-eastern Asia,263410.0
1986,Southern Asia,Southern Asia,5078450.0
1986,Southern Asia,Western Asia,400000.0
1986,Western Asia,Southern Asia,100200.0
1986,Western Asia,Eastern Africa,139500.0
1986,Southern Europe,Middle Africa,55.0
1986,Southern Europe,Southern Europe,163.0
1986,Southern Europe,South America,217.0
1986,Southern Europe,Eastern Asia,24.0
1986,Southern Europe,Caribbean,7.0
1986,Southern Europe,Northern Africa,329.0
1986,Southern Europe,Western Africa,131.0
1986,Southern Europe,Central America,5.0
1986,Southern Europe,Southern Africa,6.0
1986,Eastern Africa,Southern Africa,11680.0
1986,Western Asia,Western Asia,152150.0
1986,Western Africa,Northern Africa,70.0
1986,Eastern Africa,South America,140.0
1986,Eastern Africa,South-eastern Asia,50.0
1986,Southern Asia,Eastern Asia,13800.0
1986,South-eastern Asia,Eastern Asia,130.0
1986,South-eastern Asia,Southern Asia,190.0
1986,Melanesia,South-eastern Asia,11290.0
1986,Northern Africa,Middle Africa,100000.0
1987,Middle Africa,Middle Africa,375700.0
1987,Middle Africa,Southern Africa,79070.0
1987,Eastern Africa,Middle Africa,144840.0
1987,Eastern Africa,Eastern Africa,2074500.0
1987,Western Africa,Middle Africa,7560.0
1987,Western Asia,Southern Asia,2530.0
1987,Western Asia,Eastern Africa,5080.0
1987,Central America,Central America,289710.0
1987,Southern Africa,Southern Africa,11920.0
1987,Southern Africa,Eastern Africa,11480.0
1987,Eastern Asia,South-eastern Asia,296291.0
1987,Western Africa,Western Africa,8940.0
1987,Western Africa,Southern Asia,300.0
1987,Western Africa,South-eastern Asia,310.0
1987,Middle Africa,Eastern Africa,20110.0
1987,South America,South America,750.0
1987,South America,Central America,130.0
1987,Caribbean,Caribbean,5000.0
1987,Northern Africa,Northern Africa,165000.0
1987,Northern Africa,Western Asia,2180.0
1987,South America,Caribbean,910.0
1987,South America,Southern Asia,120.0
1987,Northern Africa,Eastern Africa,727790.0
1987,Eastern Africa,Northern Africa,253150.0
1987,Western Africa,Southern Africa,260.0
1987,Southern Europe,Eastern Africa,1687.0
1987,Southern Europe,Southern Asia,4174.0
1987,Southern Europe,Western Asia,1769.0
1987,Southern Europe,Eastern Europe,12900.0
1987,Southern Europe,South-eastern Asia,3619.0
1987,South-eastern Asia,South-eastern Asia,242980.0
1987,Southern Asia,Southern Asia,5515620.0
1987,Southern Asia,Western Asia,410000.0
1987,Southern Europe,Middle Africa,79.0
1987,Southern Europe,Southern Europe,171.0
1987,Southern Europe,South America,184.0
1987,Southern Europe,Eastern Asia,24.0
1987,Southern Europe,Western Africa,138.0
1987,Southern Europe,Caribbean,6.0
1987,Southern Europe,Northern Africa,283.0
1987,Southern Europe,Central America,5.0
1987,Southern Europe,Southern Africa,7.0
1987,Eastern Africa,Southern Africa,10620.0
1987,Northern Africa,Southern Europe,60.0
1987,Central America,South America,980.0
1987,Eastern Africa,South America,130.0
1987,Eastern Africa,South-eastern Asia,60.0
1987,Western Africa,Eastern Africa,50.0
1987,Southern Asia,Eastern Asia,14800.0
1987,South-eastern Asia,Southern Asia,210.0
1987,Melanesia,South-eastern Asia,9620.0
1987,Northern Africa,Middle Africa,80000.0
1987,Western Asia,Western Asia,70190.0
1988,Middle Africa,Middle Africa,377903.0
1988,Middle Africa,Southern Africa,78200.0
1988,Eastern Africa,Middle Africa,182880.0
1988,Eastern Africa,Eastern Africa,2586561.0
1988,Western Africa,Middle Africa,5664.0
1988,Western Asia,Southern Asia,2610.0
1988,Central America,Central America,296277.0
1988,Southern Africa,Middle Africa,200.0
1988,Southern Africa,Southern Africa,11214.0
1988,Southern Africa,Eastern Africa,23234.0
1988,Eastern Asia,South-eastern Asia,290970.0
1988,Western Africa,Western Africa,8907.0
1988,Western Africa,Southern Asia,200.0
1988,Western Africa,South-eastern Asia,310.0
1988,Middle Africa,Eastern Africa,29407.0
1988,South America,South America,180.0
1988,South America,Central America,90.0
1988,Caribbean,Caribbean,4686.0
1988,Northern Africa,Northern Africa,165000.0
1988,Northern Africa,Western Asia,5000.0
1988,Northern Africa,Eastern Africa,671248.0
1988,Eastern Africa,Northern Africa,347216.0
1988,Northern Europe,Southern Asia,11816.0
1988,Northern Europe,Middle Africa,34.0
1988,Northern Europe,South America,71.0
1988,Northern Europe,Eastern Europe,567.0
1988,Northern Europe,Eastern Asia,12.0
1988,Northern Europe,Caribbean,14.0
1988,Northern Europe,Western Asia,1204.0
1988,Northern Europe,Northern Africa,149.0
1988,Northern Europe,Eastern Africa,2293.0
1988,Northern Europe,Western Africa,858.0
1988,Northern Europe,Southern Europe,13.0
1988,Northern Europe,Central America,60.0
1988,Northern Europe,South-eastern Asia,23.0
1988,Northern Europe,Southern Africa,115.0
1988,Western Africa,Southern Africa,300.0
1988,Southern Europe,Eastern Africa,2183.0
1988,Southern Europe,Southern Asia,5530.0
1988,Southern Europe,Western Asia,1482.0
1988,Southern Europe,Eastern Europe,11494.0
1988,South-eastern Asia,South-eastern Asia,246684.0
1988,Southern Asia,Southern Asia,5613888.0
1988,Southern Asia,Western Asia,500240.0
1988,Southern Europe,Middle Africa,101.0
1988,Southern Europe,Southern Europe,104.0
1988,Southern Europe,South America,166.0
1988,Southern Europe,Eastern Asia,24.0
1988,Southern Europe,Western Africa,152.0
1988,Southern Europe,Caribbean,6.0
1988,Southern Europe,Northern Africa,276.0
1988,Southern Europe,Central America,8.0
1988,Southern Europe,South-eastern Asia,3436.0
1988,Southern Europe,Southern Africa,8.0
1988,Eastern Africa,Southern Africa,11450.0
1988,Western Asia,Western Asia,82870.0
1988,Eastern Africa,South America,130.0
1988,Eastern Africa,South-eastern Asia,60.0
1988,Western Africa,Eastern Africa,60.0
1988,Southern Asia,Eastern Asia,15800.0
1988,Central America,South America,180.0
1988,Melanesia,South-eastern Asia,9241.0
1988,Northern Africa,Middle Africa,75000.0
1988,Western Asia,Eastern Africa,1300.0
1988,Western Asia,Eastern Europe,300.0
1988,Northern America,Southern Asia,50877.0
1988,Northern America,Middle Africa,281.0
1988,Northern America,Southern Europe,347.0
1988,Northern America,Eastern Africa,10743.0
1988,Northern America,Eastern Europe,75222.0
1988,Northern America,Eastern Asia,229.0
1988,Northern America,Caribbean,3876.0
1988,Northern America,Central America,10324.0
1988,Northern America,Western Asia,1481.0
1988,Northern America,South-eastern Asia,222528.0
1988,Northern America,Western Africa,18.0
1988,Northern America,Northern Africa,357.0
1988,Northern America,Southern Africa,212.0
1988,Northern America,South America,3.0
1988,Western Asia,South-eastern Asia,67.0
1989,Middle Africa,Middle Africa,373404.0
1989,Middle Africa,Southern Africa,3245.0
1989,Eastern Africa,Middle Africa,184009.0
1989,Eastern Africa,Eastern Africa,2713267.0
1989,Western Africa,Middle Africa,4404.0
1989,Western Africa,Western Africa,72021.0
1989,Western Asia,Eastern Africa,3430.0
1989,Central America,Central America,167658.0
1989,Southern Africa,Middle Africa,200.0
1989,Southern Africa,Southern Africa,11092.0
1989,Middle Africa,Northern Africa,60.0
1989,Eastern Asia,South-eastern Asia,291431.0
1989,Western Africa,Southern Asia,70.0
1989,Middle Africa,Eastern Africa,29544.0
1989,South America,South America,6781.0
1989,South America,Central America,90.0
1989,Caribbean,South America,700.0
1989,Caribbean,Northern Africa,2560.0
1989,Caribbean,Central America,380.0
1989,Caribbean,Southern Africa,350.0
1989,Northern Europe,Southern Asia,19333.0
1989,Northern Europe,South America,453.0
1989,Northern Europe,Eastern Africa,4696.0
1989,Northern Europe,Western Africa,943.0
1989,Northern Europe,Eastern Europe,1590.0
1989,Northern Europe,Southern Africa,137.0
1989,Northern Europe,Middle Africa,234.0
1989,Northern Europe,Caribbean,12.0
1989,Northern Europe,Northern Africa,199.0
1989,Northern Europe,Central America,71.0
1989,Northern Europe,South-eastern Asia,2317.0
1989,Northern Europe,Western Asia,9245.0
1989,Northern Europe,Southern Europe,15.0
1989,Caribbean,Caribbean,3320.0
1989,Northern Africa,Northern Africa,165000.0
1989,Northern Africa,Western Asia,4000.0
1989,Northern Africa,Eastern Africa,695951.0
1989,Eastern Africa,Northern Africa,438228.0
1989,Northern Europe,Eastern Asia,37.0
1989,Southern Europe,Eastern Europe,7255.0
1989,Southern Europe,Eastern Africa,2631.0
1989,Southern Europe,Southern Asia,5108.0
1989,Southern Europe,Western Asia,3323.0
1989,Southern Europe,South-eastern Asia,1914.0
1989,Eastern Europe,Eastern Europe,27000.0
1989,South-eastern Asia,South-eastern Asia,244213.0
1989,Southern Asia,Southern Asia,5633428.0
1989,Southern Asia,Western Asia,501700.0
1989,Southern Europe,Middle Africa,108.0
1989,Southern Europe,Southern Europe,112.0
1989,Southern Europe,South America,147.0
1989,Southern Europe,Western Africa,158.0
1989,Southern Europe,Eastern Asia,8.0
1989,Southern Europe,Caribbean,7.0
1989,Southern Europe,Northern Africa,271.0
1989,Southern Europe,Central America,8.0
1989,Southern Europe,Southern Africa,8.0
1989,Eastern Africa,Southern Africa,5720.0
1989,Western Asia,Southern Asia,1170.0
1989,Western Africa,Northern Africa,60.0
1989,Eastern Africa,South America,130.0
1989,Eastern Africa,South-eastern Asia,60.0
1989,Western Africa,Eastern Africa,50.0
1989,Western Africa,Southern Africa,100.0
1989,Southern Asia,Eastern Asia,16800.0
1989,Melanesia,South-eastern Asia,7715.0
1989,Northern Africa,Middle Africa,73153.0
1989,Southern Africa,Eastern Africa,28595.0
1989,Western Asia,Western Asia,78690.0
1989,Western Asia,Eastern Europe,150.0
1989,Northern America,Southern Asia,45800.0
1989,Northern America,Middle Africa,200.0
1989,Northern America,Southern Europe,345.0
1989,Northern America,Eastern Africa,10242.0
1989,Northern America,Eastern Europe,112569.0
1989,Northern America,Eastern Asia,368.0
1989,Northern America,Caribbean,7692.0
1989,Northern America,Central America,14858.0
1989,Northern America,Western Asia,1461.0
1989,Northern America,South-eastern Asia,216242.0
1989,Northern America,Western Africa,38.0
1989,Northern America,Northern Africa,400.0
1989,Northern America,Southern Africa,196.0
1989,Northern America,South America,26.0
1989,Western Asia,South-eastern Asia,50.0
1990,Middle Africa,Middle Africa,370433.0
1990,Middle Africa,Southern Africa,2345.0
1990,Eastern Africa,Middle Africa,151298.0
1990,Eastern Africa,Eastern Africa,2675445.0
1990,Western Africa,Middle Africa,3004.0
1990,Western Africa,Western Africa,870233.0
1990,Western Asia,Southern Asia,1196.0
1990,Western Asia,Eastern Africa,3398.0
1990,Central America,Central America,111452.0
1990,Southern Africa,Middle Africa,160.0
1990,Southern Africa,Southern Africa,8424.0
1990,Southern Africa,Eastern Africa,34743.0
1990,Middle Africa,Northern Africa,73966.0
1990,Eastern Asia,Southern Asia,50.0
1990,Eastern Asia,South-eastern Asia,302641.0
1990,Western Africa,Southern Asia,70.0
1990,Middle Africa,Eastern Africa,36505.0
1990,South America,South America,7321.0
1990,South America,Central America,240.0
1990,Western Asia,Western Asia,5755.0
1990,Northern Europe,Southern Asia,50686.0
1990,Northern Europe,South America,16152.0
1990,Northern Europe,Eastern Africa,14085.0
1990,Northern Europe,Western Africa,986.0
1990,Northern Europe,Eastern Europe,15961.0
1990,Northern Europe,Western Asia,30357.0
1990,Northern Europe,Southern Africa,158.0
1990,Northern Europe,Eastern Asia,394.0
1990,Northern Europe,Middle Africa,315.0
1990,Northern Europe,Caribbean,14.0
1990,Northern Europe,Northern Africa,328.0
1990,Northern Europe,Central America,2002.0
1990,Northern Europe,South-eastern Asia,7493.0
1990,Northern Europe,Southern Europe,1677.0
1990,Caribbean,Caribbean,1935.0
1990,Northern Africa,Northern Africa,165000.0
1990,Northern Africa,Western Asia,4000.0
1990,South America,Caribbean,1190.0
1990,South America,Southern Asia,70.0
1990,Northern Africa,Eastern Africa,898038.0
1990,Eastern Africa,Northern Africa,449795.0
1990,Eastern Europe,Southern Europe,180.0
1990,Eastern Europe,Eastern Europe,30150.0
1990,South-eastern Asia,South-eastern Asia,157165.0
1990,South-eastern Asia,Eastern Africa,5.0
1990,Southern Asia,Southern Asia,6527736.0
1990,Southern Asia,Western Asia,1114991.0
1990,Southern Europe,Southern Asia,3270.0
1990,Southern Europe,Middle Africa,112.0
1990,Southern Europe,Southern Europe,1245.0
1990,Southern Europe,South America,136.0
1990,Southern Europe,Western Asia,678.0
1990,Southern Europe,Western Africa,158.0
1990,Southern Europe,Eastern Europe,3114.0
1990,Southern Europe,Eastern Asia,8.0
1990,Southern Europe,Caribbean,4.0
1990,Southern Europe,Northern Africa,251.0
1990,Southern Europe,Eastern Africa,1723.0
1990,Southern Europe,Central America,8.0
1990,Southern Europe,South-eastern Asia,886.0
1990,Southern Europe,Southern Africa,8.0
1990,Eastern Africa,Southern Africa,4119.0
1990,Eastern Africa,South America,160.0
1990,Eastern Africa,South-eastern Asia,50.0
1990,Western Africa,Eastern Africa,50.0
1990,Western Africa,Southern Africa,70.0
1990,Southern Asia,Eastern Asia,17800.0
1990,South-eastern Asia,Southern Asia,220.0
1990,Melanesia,South-eastern Asia,7080.0
1990,Northern Africa,Middle Africa,134613.0
1990,Northern Europe,Northern Europe,1.0
1990,Northern Europe,Northern America,1.0
1990,Western Asia,Southern Europe,70.0
1990,Northern America,Southern Asia,41119.0
1990,Northern America,Middle Africa,257.0
1990,Northern America,Southern Europe,412.0
1990,Northern America,South America,94.0
1990,Northern America,Eastern Africa,12054.0
1990,Northern America,Eastern Europe,159237.0
1990,Northern America,Eastern Asia,1025.0
1990,Northern America,Caribbean,12477.0
1990,Northern America,Northern Africa,363.0
1990,Northern America,Melanesia,1.0
1990,Northern America,Western Africa,53.0
1990,Northern America,Central America,17570.0
1990,Northern America,Western Asia,1368.0
1990,Northern America,South-eastern Asia,217888.0
1990,Northern America,Northern Europe,4.0
1990,Northern America,Southern Africa,198.0
1990,Western Asia,South-eastern Asia,50.0
1991,Middle Africa,Middle Africa,338175.0
1991,Middle Africa,Southern Africa,253.0
1991,Eastern Africa,Middle Africa,154457.0
1991,Eastern Africa,Eastern Africa,2565838.0
1991,Western Africa,Middle Africa,3476.0
1991,Western Africa,Western Africa,944152.0
1991,Southern Asia,South-eastern Asia,40000.0
1991,Southern Asia,Eastern Africa,520.0
1991,Central America,Central America,113218.0
1991,Southern Africa,Middle Africa,364.0
1991,Southern Africa,Southern Africa,8254.0
1991,Southern Africa,Eastern Africa,42097.0
1991,Middle Africa,Northern Africa,101896.0
1991,Eastern Asia,Southern Asia,180.0
1991,Eastern Asia,South-eastern Asia,299743.0
1991,Western Africa,Southern Asia,50.0
1991,Middle Africa,Eastern Africa,112664.0
1991,South America,South America,6442.0
1991,South America,Central America,230.0
1991,Western Asia,Southern Asia,55539.0
1991,Western Asia,Western Asia,141286.0
1991,Western Asia,Eastern Africa,30680.0
1991,Northern Europe,Southern Asia,54045.0
1991,Northern Europe,Southern Europe,2767.0
1991,Northern Europe,South America,15021.0
1991,Northern Europe,Eastern Africa,18431.0
1991,Northern Europe,Western Africa,1132.0
1991,Northern Europe,Eastern Europe,17230.0
1991,Northern Europe,Western Asia,37784.0
